binarize,average,distribution,sample_size,stat,pvalue
True,False,same_mean,100.0,-0.0023955111517917926,0.3831880818014597
True,False,same_mean,100.0,-0.0015341914359766867,0.3575213998374853
True,False,same_mean,100.0,-0.017680306851624656,1.0
True,False,same_mean,100.0,0.03726141520369758,0.02970745808164356
True,False,same_mean,100.0,0.008273571728467148,0.17644002224281496
True,False,same_mean,100.0,-0.004729623548934602,0.46785496451776987
True,False,same_mean,100.0,-0.003435270227037232,0.4178078833304373
True,False,same_mean,100.0,0.0016520691456452425,0.28038828377828917
True,False,same_mean,100.0,-0.005833027840697694,0.518589686958792
True,False,same_mean,100.0,-0.009205936725296055,0.7781035549487392
True,False,same_mean,100.0,0.03265071596160172,0.03890360983291388
True,False,same_mean,100.0,-0.01681889654864917,1.0
True,False,same_mean,100.0,0.031271220075455575,0.042201063280836906
True,False,same_mean,100.0,0.011483288297696062,0.14272516790865977
True,False,same_mean,100.0,-0.01447451662604337,1.0
True,False,same_mean,100.0,-0.009115614454602232,0.7661716748624932
True,False,same_mean,100.0,0.04117129433336205,0.023690774741168298
True,False,diff_mean,100.0,0.13944454166799966,0.00011072303635130583
True,False,diff_mean,100.0,0.20590486001919192,3.3752195068521475e-06
True,False,diff_mean,100.0,0.18486751884536073,1.0129982871900773e-05
True,False,diff_mean,100.0,0.16492502078521826,2.884429986248079e-05
True,False,diff_mean,100.0,0.1679158563423156,2.464708350922679e-05
True,False,diff_mean,100.0,0.2041751834275651,3.693807486871415e-06
True,False,diff_mean,100.0,0.15488251790692695,4.895246170673013e-05
True,False,diff_mean,100.0,0.15525304127796458,4.800513395833432e-05
True,False,diff_mean,100.0,0.202531494711334,4.024485639242155e-06
True,False,diff_mean,100.0,0.21421973458616916,2.188557761607493e-06
True,False,diff_mean,100.0,0.16815986970108057,2.4333012803776352e-05
True,False,diff_mean,100.0,0.1447796527263199,8.347268258504429e-05
True,False,diff_mean,100.0,0.264225633808589,1.6351226907567785e-07
True,False,diff_mean,100.0,0.25923724515628793,2.1164490658484765e-07
True,False,diff_mean,100.0,0.11228842534116658,0.0004705638143482281
True,False,diff_mean,100.0,0.20507808738248173,3.5239079489297642e-06
True,False,diff_mean,100.0,0.15688607639672003,4.4044703421137406e-05
True,False,diff_mean,100.0,0.1415925315061253,9.881286523071477e-05
True,False,diff_mean,100.0,0.22562530573151768,1.2091938331198257e-06
True,False,diff_mean,100.0,0.16234220312871117,3.304305391464386e-05
True,False,diff_mean,100.0,0.16238409991308497,3.297026749544723e-05
True,False,diff_mean,100.0,0.09440875623567604,0.00123256824030066
True,False,diff_mean,100.0,0.10268328935158878,0.0007884066853617186
True,False,diff_mean,100.0,0.20956057577495596,2.789649946401016e-06
True,False,diff_mean,100.0,0.0843809552266034,0.0021252407057910324
True,False,diff_mean,100.0,0.1533771838585705,5.2998508264393616e-05
True,False,diff_mean,100.0,0.19670387466617129,5.4553198404815595e-06
True,False,diff_mean,100.0,0.20790262257354128,3.0413983571862084e-06
True,False,diff_mean,100.0,0.14438112534071687,8.52514892354263e-05
True,False,diff_mean,100.0,0.16394430510370717,3.0371461969773157e-05
True,False,diff_mean,100.0,0.21188154314895535,2.471942381932576e-06
True,False,diff_mean,100.0,0.10308553113340238,0.0007715086884228959
True,False,diff_mean,100.0,0.17374216773428247,1.8149738774815044e-05
True,False,diff_mean,100.0,0.13400134272447542,0.0001477917718086149
True,False,diff_mean,100.0,0.17283031008068522,1.9039562806528573e-05
True,False,diff_mean,100.0,0.23350276339691411,8.031522210002057e-07
True,False,diff_mean,100.0,0.26508629677922885,1.5639511706409238e-07
True,False,diff_mean,100.0,0.16275845787590013,3.2327013765870257e-05
True,False,diff_mean,100.0,0.13025199901814327,0.00018037699787562615
True,False,diff_mean,100.0,0.16927099448108102,2.2952952076735053e-05
True,False,diff_mean,100.0,0.18075886896974602,1.2562210707693378e-05
True,False,diff_mean,100.0,0.1679732366911382,2.45728646382086e-05
True,False,diff_mean,100.0,0.1750068750242787,1.6984302271491425e-05
True,False,diff_mean,100.0,0.1913240589696977,7.226189916668685e-06
True,False,diff_mean,100.0,0.2489123854379447,3.612048744519406e-07
True,False,diff_mean,100.0,0.15475095490671645,4.929333588873675e-05
True,False,diff_mean,100.0,0.16052610197335654,3.6358364581805236e-05
True,False,diff_mean,100.0,0.14570893870223134,7.946854344818753e-05
True,False,diff_mean,100.0,0.11356228200875909,0.0004395177491109121
True,False,diff_mean,100.0,0.16859066571449544,2.378831689281102e-05
False,True,equal,10.0,-0.049140923175302706,0.5665
False,True,equal,10.0,-0.07468786932662597,0.4593
False,True,equal,10.0,-0.09930911677407706,0.6581
False,True,equal,10.0,0.07675954019225945,0.3594
False,True,equal,10.0,-0.07997640586664355,0.6619
False,True,equal,10.0,-0.07174542406818894,0.4524
False,True,equal,10.0,-0.1827580125059689,0.9715
False,True,equal,10.0,0.21539777150479097,0.0961
False,True,equal,10.0,0.14051005794944169,0.1483
False,True,equal,10.0,0.03359379320181454,0.3639
False,True,equal,10.0,-0.19919794785331207,0.9038
False,True,equal,10.0,-0.02775598867594343,0.4936
False,True,equal,10.0,0.31123272857012896,0.0572
False,True,equal,10.0,-0.07561122408872067,0.5246
False,True,equal,10.0,-0.010428239304561271,0.3816
False,True,equal,10.0,-0.10487717662036822,0.783
False,True,equal,10.0,-0.18262823804370545,0.9013
False,True,equal,10.0,-0.17291970423608075,1.0
False,True,equal,10.0,0.35477120273908563,0.0495
False,True,equal,10.0,-0.14149735237799163,0.9832
False,True,equal,10.0,-0.01866876757001998,0.4154
False,True,equal,10.0,0.12107574544511604,0.2062
False,True,equal,10.0,0.048370407290492655,0.3629
False,True,equal,10.0,0.04062743888832077,0.3802
False,True,equal,10.0,-0.11130556105696468,0.719
False,True,equal,10.0,0.07310695924191395,0.2269
False,True,equal,10.0,-0.05573471505474308,0.571
False,True,equal,10.0,0.07787028307455811,0.2444
False,True,equal,10.0,-0.09989795672991532,0.683
False,True,equal,10.0,-0.14578281647739863,0.7596
False,True,equal,10.0,-0.15560868438036227,0.8574
False,True,equal,10.0,0.04656857241556972,0.3101
False,True,equal,10.0,0.26985945461270905,0.1028
False,True,equal,10.0,0.2920460945555066,0.1612
False,True,equal,10.0,-0.13485468828914743,0.9606
False,True,equal,10.0,-0.008816699397629767,0.3691
False,True,equal,10.0,-0.08381994155039336,0.6608
False,True,equal,10.0,0.13406798612265525,0.1198
False,True,equal,10.0,-0.11452197821935893,0.7886
False,True,equal,10.0,-0.08043322872047204,0.5254
False,True,equal,10.0,-0.08273806631942465,0.6347
False,True,equal,10.0,0.329543410120384,0.0969
False,True,equal,10.0,0.13143275165788468,0.2025
False,True,equal,10.0,-0.012524979366316021,0.3262
False,True,equal,10.0,-0.055659609365200084,0.5525
False,True,equal,10.0,-0.03313266192438889,0.4078
False,True,equal,10.0,0.007208597862589468,0.34
False,True,equal,10.0,-0.07459056654970551,0.5254
False,True,equal,10.0,-0.14353374120158485,0.8834
False,True,equal,10.0,0.4203267895824904,0.0251
False,True,same_mean,10.0,-0.14560341816214853,0.7358
False,True,same_mean,10.0,-0.18191683982890758,0.7583
False,True,same_mean,10.0,0.15644076302021628,0.1713
False,True,same_mean,10.0,0.17394784869236782,0.1909
False,True,same_mean,10.0,-0.09702159748119599,0.6418
False,True,same_mean,10.0,0.12938922722429774,0.198
False,True,same_mean,10.0,0.1896067002134018,0.1211
False,True,same_mean,10.0,-0.07557659112217771,0.5177
False,True,same_mean,10.0,0.10758163164129655,0.3077
False,True,same_mean,10.0,0.31480429427428297,0.1079
False,True,same_mean,10.0,-0.13427935721131137,0.944
False,True,same_mean,10.0,-0.18188254334786383,0.904
False,True,same_mean,10.0,-0.040884173901894895,0.433
False,True,same_mean,10.0,-0.06422012462533883,0.4647
False,True,same_mean,10.0,-0.06991051683857614,0.4852
False,True,same_mean,10.0,0.07005540950946168,0.256
False,True,same_mean,10.0,0.04114305805810322,0.2872
False,True,same_mean,10.0,-0.0977875727151585,0.6525
False,True,same_mean,10.0,0.15872939591347995,0.1495
False,True,same_mean,10.0,0.09778043687489468,0.1796
False,True,same_mean,10.0,0.041038157785551026,0.2306
False,True,same_mean,10.0,0.2125839057795304,0.1521
False,True,same_mean,10.0,-0.15434553147845387,0.8198
False,True,same_mean,10.0,-0.15003429502458068,0.8312
False,True,same_mean,10.0,-0.04952962399378935,0.5572
False,True,same_mean,10.0,-0.029113895681322218,0.3542
False,True,same_mean,10.0,0.07175673393391034,0.2108
False,True,same_mean,10.0,-0.04469223783599551,0.3985
False,True,same_mean,10.0,-0.09400199994257076,0.5996
False,True,same_mean,10.0,0.1275048388502945,0.2067
False,True,same_mean,10.0,-0.08645034058763273,0.6054
False,True,same_mean,10.0,-0.0866102515684196,0.5281
False,True,same_mean,10.0,0.17551347436351128,0.1603
False,True,same_mean,10.0,-0.1575206816298374,0.9762
False,True,same_mean,10.0,-0.1573157086297713,0.9184
False,True,same_mean,10.0,-0.0037365306297142214,0.4494
False,True,same_mean,10.0,-0.06904631035959682,0.4675
False,True,same_mean,10.0,-0.04870205734154374,0.4731
False,True,same_mean,10.0,-0.0528184300451223,0.6559
False,True,same_mean,10.0,-0.10915614248981126,0.5784
False,True,same_mean,10.0,-0.03525396407257029,0.5484
False,True,same_mean,10.0,0.03893981114449095,0.3549
False,True,same_mean,10.0,-0.03651969663942083,0.3641
False,True,same_mean,10.0,-0.010079070015575679,0.2847
False,True,same_mean,10.0,-0.017193818554356217,0.4745
False,True,same_mean,10.0,0.36001127095734475,0.0475
False,True,same_mean,10.0,0.12087939871232457,0.1914
False,True,same_mean,10.0,-0.06652963392225683,0.5383
False,True,same_mean,10.0,-0.0996847860093259,0.6628
False,True,same_mean,10.0,-0.09647769447607935,0.6812
False,True,diff_mean,10.0,0.3547763621155828,0.0486
False,True,diff_mean,10.0,0.3998640372268316,0.0498
False,True,diff_mean,10.0,0.35869362934700394,0.0384
False,True,diff_mean,10.0,0.019645515073398467,0.3324
False,True,diff_mean,10.0,0.6554156984754531,0.0158
False,True,diff_mean,10.0,0.6470388852947871,0.0165
False,True,diff_mean,10.0,0.10449660611663039,0.1986
False,True,diff_mean,10.0,-0.04543971945294281,0.3189
False,True,diff_mean,10.0,0.37858557352306893,0.0384
False,True,diff_mean,10.0,0.39526380082974305,0.0488
False,True,diff_mean,10.0,0.08900189380783814,0.2003
False,True,diff_mean,10.0,0.4345734911018241,0.0469
False,True,diff_mean,10.0,0.8040056803485116,0.0084
False,True,diff_mean,10.0,0.2801667800419022,0.0723
False,True,diff_mean,10.0,0.698422660030558,0.0088
False,True,diff_mean,10.0,0.4566202851072767,0.0225
False,True,diff_mean,10.0,0.8933458843542625,0.0068
False,True,diff_mean,10.0,0.7912302985901841,0.0071
False,True,diff_mean,10.0,0.05905589127134449,0.2284
False,True,diff_mean,10.0,0.9122611249674498,0.0086
False,True,diff_mean,10.0,0.40220581324249877,0.0372
False,True,diff_mean,10.0,0.9623303764389487,0.0083
False,True,diff_mean,10.0,0.0936248893270134,0.2507
False,True,diff_mean,10.0,0.699164216311645,0.0059
False,True,diff_mean,10.0,0.04448590775536052,0.2677
False,True,diff_mean,10.0,0.49026262341233456,0.0233
False,True,diff_mean,10.0,0.4757554592015291,0.0325
False,True,diff_mean,10.0,0.22062130596773757,0.1276
False,True,diff_mean,10.0,0.1005160917698153,0.1975
False,True,diff_mean,10.0,0.7288015051625181,0.0066
False,True,diff_mean,10.0,0.8626824738464863,0.0066
False,True,diff_mean,10.0,0.9386728095141758,0.0095
False,True,diff_mean,10.0,0.06121554185495404,0.2531
False,True,diff_mean,10.0,0.7582530287956087,0.0077
False,True,diff_mean,10.0,0.28669933628192945,0.0934
False,True,diff_mean,10.0,0.5682940304205375,0.032
False,True,diff_mean,10.0,0.27883203824164254,0.0618
False,True,diff_mean,10.0,0.3006938240362006,0.0514
False,True,diff_mean,10.0,0.16951879626210253,0.1293
False,True,diff_mean,10.0,0.03657143670321012,0.2749
False,True,diff_mean,10.0,0.4513163216586481,0.0221
False,True,diff_mean,10.0,0.5963933624374959,0.0253
False,True,diff_mean,10.0,0.3957657649914887,0.0474
False,True,diff_mean,10.0,0.6824750577374105,0.0154
False,True,diff_mean,10.0,0.5917147955445676,0.0308
False,True,diff_mean,10.0,0.8619451940648837,0.0094
False,True,diff_mean,10.0,0.6659791221214652,0.0094
False,True,diff_mean,10.0,0.582539239606805,0.0256
False,True,diff_mean,10.0,0.7001891470689907,0.0075
False,True,diff_mean,10.0,0.3920733404423744,0.0372
False,True,equal,20.0,-0.07292387281222658,0.9376
False,True,equal,20.0,-0.06319914100740573,0.8661
False,True,equal,20.0,0.06535982406521317,0.1542
False,True,equal,20.0,0.1473455764986975,0.0572
False,True,equal,20.0,-0.026626117715420665,0.5345
False,True,equal,20.0,-0.025679388244053605,0.5465
False,True,equal,20.0,-0.03551830527557738,0.6075
False,True,equal,20.0,0.06591823950525649,0.1655
False,True,equal,20.0,-0.07374125629733944,0.8988
False,True,equal,20.0,-0.08393640800892778,0.9804
False,True,equal,20.0,-0.013966446457002752,0.4746
False,True,equal,20.0,-0.051661963195084516,0.7215
False,True,equal,20.0,-0.036980440687800764,0.6062
False,True,equal,20.0,-0.005168052202103836,0.391
False,True,equal,20.0,0.07586952177762143,0.1455
False,True,equal,20.0,-0.02820887430773139,0.5207
False,True,equal,20.0,0.015102166782393319,0.2973
False,True,equal,20.0,-0.020116607050711246,0.4912
False,True,equal,20.0,-0.061403923494031336,0.8211
False,True,equal,20.0,0.030144056692743348,0.244
False,True,equal,20.0,0.053365946584322074,0.1838
False,True,equal,20.0,-0.04504945111051219,0.6728
False,True,equal,20.0,-0.027570513056813618,0.5263
False,True,equal,20.0,0.07110259852420077,0.1405
False,True,equal,20.0,0.015452640822771155,0.2663
False,True,equal,20.0,-0.07016897926510969,0.9421
False,True,equal,20.0,-0.04686710548508491,0.6756
False,True,equal,20.0,-0.08214316710041233,0.9992
False,True,equal,20.0,0.04071895303544326,0.1931
False,True,equal,20.0,0.0013235076206994686,0.3305
False,True,equal,20.0,0.02970624579558536,0.2472
False,True,equal,20.0,0.05742769265589147,0.1799
False,True,equal,20.0,-0.07167479927186046,0.8706
False,True,equal,20.0,-0.05286458298404975,0.7801
False,True,equal,20.0,-0.00010419799167809857,0.3604
False,True,equal,20.0,0.06642516436266435,0.1518
False,True,equal,20.0,-0.06500176579548206,0.889
False,True,equal,20.0,-0.005436182990290728,0.3865
False,True,equal,20.0,-0.03236361155185115,0.5811
False,True,equal,20.0,0.08536184584537529,0.121
False,True,equal,20.0,0.0572382310105017,0.1527
False,True,equal,20.0,0.015315039869461642,0.2709
False,True,equal,20.0,-0.08276489272147533,0.9316
False,True,equal,20.0,0.08628349159269992,0.1102
False,True,equal,20.0,-0.04091672195489913,0.6533
False,True,equal,20.0,0.2855715552705892,0.0067
False,True,equal,20.0,-0.01681010283041469,0.4554
False,True,equal,20.0,0.02814606283736998,0.265
False,True,equal,20.0,0.06943964512379862,0.1448
False,True,equal,20.0,0.004091227271037341,0.3124
False,True,same_mean,20.0,0.03750069783518346,0.2239
False,True,same_mean,20.0,0.07853886297776058,0.135
False,True,same_mean,20.0,-0.047716374093024316,0.7009
False,True,same_mean,20.0,-0.009428575886055406,0.4083
False,True,same_mean,20.0,-0.033010198623979095,0.5607
False,True,same_mean,20.0,0.07476573109222052,0.1353
False,True,same_mean,20.0,0.0019127721481912462,0.3683
False,True,same_mean,20.0,0.3139476982562891,0.0084
False,True,same_mean,20.0,0.0017109951137890321,0.3442
False,True,same_mean,20.0,-0.07939448950099166,0.9868
False,True,same_mean,20.0,0.13612386290760548,0.0597
False,True,same_mean,20.0,-0.041146249637174004,0.6932
False,True,same_mean,20.0,0.008706598305837155,0.309
False,True,same_mean,20.0,-0.021817382671686012,0.4916
False,True,same_mean,20.0,0.15376547671880253,0.0499
False,True,same_mean,20.0,0.07666764715893785,0.1236
False,True,same_mean,20.0,-0.037957871065293254,0.6304
False,True,same_mean,20.0,0.008540407562596662,0.3218
False,True,same_mean,20.0,-0.06337521204885768,0.871
False,True,same_mean,20.0,0.12649289179468348,0.0714
False,True,same_mean,20.0,0.014980325608377185,0.3258
False,True,same_mean,20.0,-0.027123282108377625,0.5277
False,True,same_mean,20.0,-0.010750998901808527,0.4424
False,True,same_mean,20.0,-0.016807761973757943,0.4503
False,True,same_mean,20.0,-0.07612903413643618,0.9483
False,True,same_mean,20.0,0.08486885230943707,0.1354
False,True,same_mean,20.0,-0.020745672914371027,0.4686
False,True,same_mean,20.0,0.24971775683994846,0.0153
False,True,same_mean,20.0,-0.06970944017023807,0.938
False,True,same_mean,20.0,0.010280306944617328,0.3185
False,True,same_mean,20.0,0.17445053996854695,0.0464
False,True,same_mean,20.0,-0.019793649170525802,0.4663
False,True,same_mean,20.0,0.12332436716905969,0.0732
False,True,same_mean,20.0,0.06232197463918282,0.149
False,True,same_mean,20.0,-0.0313324413555722,0.5571
False,True,same_mean,20.0,0.1050182350043364,0.0898
False,True,same_mean,20.0,0.005989705406674601,0.3312
False,True,same_mean,20.0,0.020433700948478465,0.2622
False,True,same_mean,20.0,0.060352149241550856,0.1652
False,True,same_mean,20.0,0.06765047375818399,0.1439
False,True,same_mean,20.0,0.10284931111535281,0.0978
False,True,same_mean,20.0,0.06385449519088802,0.1528
False,True,same_mean,20.0,-0.019638369657326262,0.522
False,True,same_mean,20.0,0.1885553892636771,0.0353
False,True,same_mean,20.0,0.11312393603742234,0.081
False,True,same_mean,20.0,0.08485094253670374,0.1204
False,True,same_mean,20.0,0.03175680914743632,0.2496
False,True,same_mean,20.0,-0.060838188110235385,0.8484
False,True,same_mean,20.0,0.07959482777936672,0.132
False,True,same_mean,20.0,0.0423343167912052,0.1997
False,True,diff_mean,20.0,0.49656543704618716,0.0004
False,True,diff_mean,20.0,0.7644502846889143,0.0001
False,True,diff_mean,20.0,0.5797145427677699,0.0001
False,True,diff_mean,20.0,0.8361542460102782,0.0001
False,True,diff_mean,20.0,0.7340467089801438,0.0001
False,True,diff_mean,20.0,0.6624312964822273,0.0002
False,True,diff_mean,20.0,0.5953561174953352,0.0002
False,True,diff_mean,20.0,0.44861780055826056,0.0012
False,True,diff_mean,20.0,0.2852421858572315,0.0087
False,True,diff_mean,20.0,0.2766378720728569,0.0104
False,True,diff_mean,20.0,0.5943953960457505,0.0005
False,True,diff_mean,20.0,0.5924347929129473,0.0002
False,True,diff_mean,20.0,0.5432243877050446,0.0005
False,True,diff_mean,20.0,0.2887004701802265,0.0106
False,True,diff_mean,20.0,0.478009653209224,0.0009
False,True,diff_mean,20.0,0.5885578761110014,0.0001
False,True,diff_mean,20.0,0.40722172816237995,0.0017
False,True,diff_mean,20.0,0.8129881909355116,0.0001
False,True,diff_mean,20.0,0.5490352018751745,0.0001
False,True,diff_mean,20.0,0.48017159327496783,0.0008
False,True,diff_mean,20.0,0.44503158885946065,0.001
False,True,diff_mean,20.0,0.6680708433110104,0.0002
False,True,diff_mean,20.0,0.646042166236745,0.0001
False,True,diff_mean,20.0,0.5345166401199026,0.0004
False,True,diff_mean,20.0,0.691482741133857,0.0001
False,True,diff_mean,20.0,0.3377183000966512,0.006
False,True,diff_mean,20.0,0.48921268906139004,0.0008
False,True,diff_mean,20.0,0.4688837055483083,0.0006
False,True,diff_mean,20.0,0.6024581791300669,0.0002
False,True,diff_mean,20.0,0.0860172194758742,0.1164
False,True,diff_mean,20.0,0.4230097472664887,0.0025
False,True,diff_mean,20.0,0.6828571790946824,0.0001
False,True,diff_mean,20.0,0.2160570850140063,0.0237
False,True,diff_mean,20.0,0.30265675194951935,0.0083
False,True,diff_mean,20.0,0.3734768887730512,0.0026
False,True,diff_mean,20.0,0.4481070557894041,0.0011
False,True,diff_mean,20.0,0.5951697372262051,0.0001
False,True,diff_mean,20.0,0.6099961951354816,0.0001
False,True,diff_mean,20.0,0.4614512757917244,0.001
False,True,diff_mean,20.0,0.6989653968404621,0.0001
False,True,diff_mean,20.0,0.6373331330731168,0.0001
False,True,diff_mean,20.0,0.4936004527121604,0.0006
False,True,diff_mean,20.0,0.691515897052573,0.0002
False,True,diff_mean,20.0,0.6580041482821064,0.0001
False,True,diff_mean,20.0,0.3785737464578344,0.0031
False,True,diff_mean,20.0,0.5387836229521832,0.0004
False,True,diff_mean,20.0,0.6705408669721834,0.0001
False,True,diff_mean,20.0,0.314864851307658,0.0068
False,True,diff_mean,20.0,0.48473098114480034,0.0004
False,True,diff_mean,20.0,0.5355506946185542,0.0007
False,True,equal,30.0,-0.03608413795524652,1.0
False,True,equal,30.0,0.0043375436085412306,0.2877483987145133
False,True,equal,30.0,-0.04026843309383853,1.0
False,True,equal,30.0,-0.03539102788502307,1.0
False,True,equal,30.0,-0.030283194990779378,0.7622735787792384
False,True,equal,30.0,-0.035872129456035906,1.0
False,True,equal,30.0,0.0018241800821628055,0.3044212888162022
False,True,equal,30.0,-0.04539242476841626,1.0
False,True,equal,30.0,-0.01660411948232984,0.4786767997971715
False,True,equal,30.0,0.08215866738826125,0.06268960353527343
False,True,equal,30.0,-0.04583779983886189,1.0
False,True,equal,30.0,-0.03277771179527077,0.8972728952444088
False,True,equal,30.0,0.06669805441032038,0.08321613812299128
False,True,equal,30.0,-0.02707707718480132,0.664848146130527
False,True,equal,30.0,-0.009737661142043462,0.40015177323768214
False,True,equal,30.0,-0.016511691709941764,0.4774643749513868
False,True,equal,30.0,-0.004784275540410766,0.3547279390482242
False,True,equal,30.0,-0.025565308497514476,0.6292782708588027
False,True,equal,30.0,-0.026233829085350796,0.6444376852814702
False,True,equal,30.0,-0.03087816814249119,0.786087658516004
False,True,equal,30.0,0.10656605169434216,0.040495999932868745
False,True,equal,30.0,0.04775931139843304,0.11882205735000138
False,True,equal,30.0,-0.01218912316466504,0.4257728233667126
False,True,equal,30.0,0.05718655801415336,0.09937180285319634
False,True,equal,30.0,-0.02686709671128076,0.6596187019359911
False,True,equal,30.0,-0.031119330331674133,0.7966222734249627
False,True,equal,30.0,-0.017943034515873157,0.49682636759646026
False,True,equal,30.0,0.0027736629836055287,0.29798059002998245
False,True,equal,30.0,-0.048991523059746175,1.0
False,True,equal,30.0,-0.034682762135939064,1.0
False,True,equal,30.0,0.02136106580647372,0.2002113561800979
False,True,equal,30.0,-0.04678272496267677,1.0
False,True,equal,30.0,0.05297254281354335,0.10759627927868565
False,True,equal,30.0,0.013954547681632243,0.23362797035018104
False,True,equal,30.0,-0.033203233153370364,0.950185336378572
False,True,equal,30.0,-0.015352165930543076,0.4626669659530839
False,True,equal,30.0,-0.03145630537102577,0.8124247994763003
False,True,equal,30.0,-0.04098498736080265,1.0
False,True,equal,30.0,-0.028644134896363665,0.7076099460789425
False,True,equal,30.0,0.01608634251447471,0.22336968905273485
False,True,equal,30.0,-1.4350995359239041e-05,0.31741470591543736
False,True,equal,30.0,-0.0055293972705195826,0.3610844392785916
False,True,equal,30.0,-0.009326045836239838,0.39607220558634126
False,True,equal,30.0,0.0027427386111841217,0.29818758206099866
False,True,equal,30.0,-0.04160558931646614,1.0
False,True,equal,30.0,0.03093413093840097,0.1649747993084677
False,True,equal,30.0,-0.03028299633226378,0.7622660704982327
False,True,equal,30.0,-0.02994259581079117,0.7497727222334499
False,True,equal,30.0,-0.023166186730728414,0.5807557870435205
False,True,equal,30.0,0.18809326033502133,0.009955746226017739
False,True,same_mean,30.0,-0.031179088214174845,0.7993262913407533
False,True,same_mean,30.0,0.020895299163501285,0.20213804746626282
False,True,same_mean,30.0,0.030103712348413875,0.1677304707867336
False,True,same_mean,30.0,0.0487774639550201,0.11653194908224807
False,True,same_mean,30.0,-0.03161219143001427,0.8202435594273065
False,True,same_mean,30.0,-0.04149859595758098,1.0
False,True,same_mean,30.0,0.1121748207941893,0.03667921652117405
False,True,same_mean,30.0,0.03716725532160826,0.1458603712791277
False,True,same_mean,30.0,0.002602316848920486,0.29912982251290493
False,True,same_mean,30.0,0.06219928000133397,0.09047068047200249
False,True,same_mean,30.0,0.13196070025661935,0.0259578996173157
False,True,same_mean,30.0,0.08135345179872533,0.06361245058328614
False,True,same_mean,30.0,-0.031938355551214964,0.8379072395609786
False,True,same_mean,30.0,0.040939735387665536,0.13551233237036295
False,True,same_mean,30.0,0.0273834031006453,0.1771345825033102
False,True,same_mean,30.0,0.0021733377075662,0.30203214488180835
False,True,same_mean,30.0,0.0001951296745376475,0.31589817163771716
False,True,same_mean,30.0,0.04047598875588934,0.1367388723478613
False,True,same_mean,30.0,0.06761169202427442,0.08182114589588883
False,True,same_mean,30.0,0.30712230880721714,0.0013940354399442287
False,True,same_mean,30.0,-0.015597470421478238,0.46573541856439127
False,True,same_mean,30.0,-0.031342026728689625,0.806908624217497
False,True,same_mean,30.0,0.1423922067817784,0.021674011202749158
False,True,same_mean,30.0,0.06726286483858801,0.08235075232206636
False,True,same_mean,30.0,0.00029567950257124067,0.31517361193478893
False,True,same_mean,30.0,0.021430457304000134,0.1999261626118659
False,True,same_mean,30.0,0.07709836865034474,0.06873595436955374
False,True,same_mean,30.0,-0.00033961324468166263,0.3197884248052499
False,True,same_mean,30.0,0.05476269086098502,0.10401478382300682
False,True,same_mean,30.0,-0.00454617288384071,0.3527290849748954
False,True,same_mean,30.0,-0.04096423955290076,1.0
False,True,same_mean,30.0,-0.012513693956512275,0.4293470121917594
False,True,same_mean,30.0,0.01074243497382779,0.25018451653968626
False,True,same_mean,30.0,-0.031044089448878803,0.7932724297375608
False,True,same_mean,30.0,0.04051579303839741,0.1366331097800438
False,True,same_mean,30.0,0.057880139373050046,0.09808525342002981
False,True,same_mean,30.0,-0.009134697681392714,0.39419615546792863
False,True,same_mean,30.0,0.18111112748015232,0.01119981658405756
False,True,same_mean,30.0,0.060339224092527226,0.09366805666601678
False,True,same_mean,30.0,-0.02201254021461156,0.5600464559200728
False,True,same_mean,30.0,0.043157290480349525,0.12981472650254855
False,True,same_mean,30.0,-0.04991582078833977,1.0
False,True,same_mean,30.0,0.23896370335964584,0.004261448249972815
False,True,same_mean,30.0,0.023651008690913643,0.1910463281097553
False,True,same_mean,30.0,0.04750841373999293,0.1193940089163157
False,True,same_mean,30.0,-0.010941160932991866,0.4124368639010474
False,True,same_mean,30.0,0.08341921509044592,0.06127343465025704
False,True,same_mean,30.0,0.16967002468924172,0.013594133564380575
False,True,same_mean,30.0,0.05957853591319558,0.09501086863134758
False,True,same_mean,30.0,0.03307954251406773,0.15809159678238816
False,True,diff_mean,30.0,0.5436317570184601,3.176865922499653e-05
False,True,diff_mean,30.0,0.4434218075415979,0.0001556452615916704
False,True,diff_mean,30.0,0.3058876826835052,0.001422318663891937
False,True,diff_mean,30.0,0.6502782662371043,5.9371746073821105e-06
False,True,diff_mean,30.0,0.3301383342672496,0.0009594905569760513
False,True,diff_mean,30.0,0.742630889671262,1.4012694725968584e-06
False,True,diff_mean,30.0,0.3267030582464722,0.0010144025346276384
False,True,diff_mean,30.0,0.44818795528286554,0.0001442635325229031
False,True,diff_mean,30.0,0.6173863718043773,9.946901390265945e-06
False,True,diff_mean,30.0,0.4670702813992054,0.00010682356612800394
False,True,diff_mean,30.0,0.48240246364361555,8.373326952151591e-05
False,True,diff_mean,30.0,0.3184738455801614,0.0011592341119804933
False,True,diff_mean,30.0,0.5890938769599146,1.551791193580929e-05
False,True,diff_mean,30.0,0.6628758460946381,4.873741385579683e-06
False,True,diff_mean,30.0,0.4108912083939691,0.0002616485285725835
False,True,diff_mean,30.0,0.42223066492848355,0.00021826565763854416
False,True,diff_mean,30.0,0.375959996731891,0.0004581328811043326
False,True,diff_mean,30.0,0.5504554485077692,2.852503372564839e-05
False,True,diff_mean,30.0,0.6932462206431514,3.03012584477213e-06
False,True,diff_mean,30.0,0.5911695015907708,1.5019346985183936e-05
